1775804433.013,-0.0334,0.0282,0.0353,0.0359,-0.0321,-0.0282,0.0025,-0.0040,0.0070,0.0002
1775804433.063,-0.0420,0.0194,0.0348,0.0444,-0.0232,-0.0277,0.0024,-0.0039,0.0071,0.0003
1775804433.111,0.0499,0.0325,0.0099,-0.0475,-0.0363,-0.0027,0.0024,-0.0038,0.0072,0.0001
1775804433.162,0.0148,-0.0110,-0.0084,-0.0125,0.0073,0.0156,0.0024,-0.0037,0.0072,0.0002
1775804433.212,-0.0114,-0.0634,-0.0180,0.0139,0.0596,0.0252,0.0025,-0.0038,0.0071,0.0002
1775804433.262,-0.0377,-0.0464,0.0384,0.0401,0.0425,-0.0313,0.0024,-0.0039,0.0071,0.0003
1775804433.312,0.0060,0.0105,0.0440,-0.0036,-0.0144,-0.0369,0.0024,-0.0039,0.0071,0.0003
1775804433.362,-0.0066,-0.0022,-0.0264,0.0090,-0.0017,0.0336,0.0024,-0.0038,0.0072,0.0002
1775804433.412,0.0143,-0.0552,0.0568,-0.0119,0.0514,-0.0497,0.0023,-0.0038,0.0071,0.0001
1775804433.462,0.0110,0.0067,-0.0392,-0.0086,-0.0105,0.0463,0.0024,-0.0038,0.0072,0.0003
1775804433.512,0.0454,-0.0196,-0.0255,-0.0429,0.0159,0.0326,0.0025,-0.0037,0.0071,0.0002
1775804433.562,0.0541,-0.0683,0.0218,-0.0515,0.0645,-0.0147,0.0025,-0.0038,0.0071,0.0002
1775804433.612,0.0410,-0.0026,0.0268,-0.0385,-0.0012,-0.0196,0.0026,-0.0039,0.0071,0.0003
1775804433.663,-0.0069,0.0104,0.0393,0.0095,-0.0143,-0.0320,0.0026,-0.0038,0.0072,0.0003
1775804433.713,-0.0591,-0.0064,-0.0269,0.0616,0.0027,0.0342,0.0025,-0.0037,0.0073,0.0002
1775804433.763,-0.0161,-0.0156,0.0394,0.0186,0.0119,-0.0321,0.0025,-0.0038,0.0072,0.0001
1775804433.813,-0.0069,-0.0023,0.0001,0.0093,-0.0016,0.0072,0.0024,-0.0039,0.0073,0.0003
1775804433.863,0.0624,-0.0376,0.0315,-0.0600,0.0337,-0.0243,0.0023,-0.0038,0.0072,0.0003
1775804433.913,0.0321,-0.0422,0.0480,-0.0298,0.0383,-0.0408,0.0024,-0.0039,0.0072,0.0004
1775804433.963,0.0451,-0.0244,0.0313,-0.0426,0.0205,-0.0240,0.0024,-0.0039,0.0073,0.0004
1775804434.013,0.0017,-0.0242,0.0043,0.0007,0.0202,0.0030,0.0025,-0.0040,0.0073,0.0004
1775804434.063,0.0146,-0.0243,0.0135,-0.0121,0.0202,-0.0062,0.0024,-0.0041,0.0073,0.0008
1775804434.113,0.0367,-0.0068,0.0093,-0.0341,0.0026,-0.0019,0.0025,-0.0042,0.0074,0.0008
1775804434.163,-0.0284,-0.0065,-0.0267,0.0309,0.0023,0.0341,0.0026,-0.0042,0.0074,0.0004
1775804434.213,-0.0163,-0.0332,0.0437,0.0188,0.0289,-0.0363,0.0025,-0.0043,0.0073,0.0004
1775804434.263,0.0453,-0.0245,0.0266,-0.0429,0.0202,-0.0192,0.0025,-0.0043,0.0074,0.0006
1775804434.314,-0.0204,-0.0201,0.0391,0.0228,0.0157,-0.0317,0.0025,-0.0044,0.0074,0.0006
1775804434.364,0.0279,0.0411,0.0359,-0.0255,-0.0456,-0.0284,0.0024,-0.0045,0.0075,0.0005
1775804434.414,-0.0113,-0.0151,-0.0348,0.0138,0.0106,0.0424,0.0025,-0.0044,0.0075,0.0006
1775804434.464,0.0060,0.0193,0.0311,-0.0036,-0.0239,-0.0236,0.0024,-0.0045,0.0075,0.0007
1775804434.512,0.0627,0.0195,0.0058,-0.0603,-0.0239,0.0017,0.0025,-0.0044,0.0076,0.0005
1775804434.562,0.0500,0.0545,0.0013,-0.0475,-0.0589,0.0062,0.0025,-0.0044,0.0075,0.0004
1775804434.612,0.0197,0.0548,-0.0384,-0.0172,-0.0592,0.0458,0.0025,-0.0044,0.0075,0.0005
1775804434.662,0.0760,-0.0067,-0.0076,-0.0734,0.0024,0.0150,0.0026,-0.0043,0.0074,0.0006
1775804434.712,-0.0244,0.0017,0.0389,0.0270,-0.0061,-0.0316,0.0026,-0.0044,0.0074,0.0003
1775804434.762,0.0106,0.0108,0.0047,-0.0081,-0.0150,0.0027,0.0026,-0.0043,0.0074,0.0007
1775804434.812,-0.0114,-0.0243,0.0129,0.0141,0.0200,-0.0055,0.0026,-0.0042,0.0074,0.0007
1775804434.862,-0.0196,0.0417,-0.0347,0.0222,-0.0460,0.0421,0.0026,-0.0043,0.0074,0.0008
1775804434.912,0.0451,0.0194,0.0231,-0.0426,-0.0237,-0.0157,0.0025,-0.0042,0.0074,0.0007
1775804434.962,-0.0290,-0.0676,-0.0224,0.0316,0.0634,0.0298,0.0025,-0.0042,0.0075,0.0004
1775804435.013,0.0280,0.0065,-0.0080,-0.0255,-0.0107,0.0155,0.0025,-0.0042,0.0074,0.0002
1775804435.063,0.0149,0.0112,-0.0385,-0.0124,-0.0153,0.0459,0.0026,-0.0041,0.0074,0.0001
1775804435.113,0.0060,-0.0111,0.0134,-0.0034,0.0071,-0.0060,0.0026,-0.0040,0.0073,0.0003
1775804435.163,0.0150,0.0063,0.0046,-0.0124,-0.0105,0.0028,0.0027,-0.0041,0.0074,0.0007
1775804435.213,-0.0248,-0.0545,-0.0134,0.0275,0.0505,0.0208,0.0028,-0.0040,0.0074,0.0009
1775804435.263,0.0280,0.0371,-0.0033,-0.0253,-0.0412,0.0106,0.0027,-0.0041,0.0073,0.0012
1775804435.313,-0.0024,-0.0070,0.0216,0.0052,0.0029,-0.0143,0.0028,-0.0040,0.0072,0.0006
1775804435.363,-0.0029,-0.0856,0.0212,0.0056,0.0815,-0.0139,0.0027,-0.0041,0.0073,0.0004
1775804435.413,0.0368,0.0725,-0.0462,-0.0342,-0.0766,0.0536,0.0026,-0.0041,0.0074,0.0002
1775804435.463,0.0455,-0.0028,0.0354,-0.0428,-0.0013,-0.0281,0.0027,-0.0041,0.0073,0.0003
1775804435.513,-0.0377,-0.0636,0.0079,0.0405,0.0595,-0.0005,0.0027,-0.0041,0.0074,0.0008
1775804435.563,-0.0073,-0.0027,0.0526,0.0100,-0.0014,-0.0452,0.0027,-0.0041,0.0074,0.0012
1775804435.614,0.0456,0.0019,0.0049,-0.0430,-0.0059,0.0025,0.0026,-0.0041,0.0074,0.0014
1775804435.664,0.0145,-0.0288,0.0396,-0.0118,0.0249,-0.0322,0.0026,-0.0040,0.0074,0.0006
1775804435.714,0.0322,0.0237,0.0272,-0.0295,-0.0278,-0.0197,0.0027,-0.0040,0.0074,0.0001
1775804435.764,-0.0198,0.0982,0.0183,0.0225,-0.1022,-0.0108,0.0027,-0.0040,0.0075,0.0001
1775804435.812,-0.0244,0.0109,0.0001,0.0271,-0.0149,0.0074,0.0027,-0.0040,0.0076,0.0002
1775804435.862,0.0060,-0.0419,0.0260,-0.0034,0.0380,-0.0185,0.0026,-0.0039,0.0075,0.0005
1775804435.912,-0.0461,-0.0111,0.0080,0.0488,0.0072,-0.0004,0.0027,-0.0039,0.0076,0.0009
1775804435.962,-0.0065,-0.0590,-0.0402,0.0092,0.0550,0.0477,0.0027,-0.0040,0.0076,0.0007
1775804436.012,-0.0676,-0.0676,-0.0454,0.0702,0.0636,0.0530,0.0026,-0.0040,0.0075,0.0005
1775804436.062,0.0238,0.0067,-0.0343,-0.0212,-0.0108,0.0418,0.0026,-0.0041,0.0075,0.0003
1775804436.112,0.0412,-0.0288,0.0088,-0.0386,0.0248,-0.0013,0.0026,-0.0040,0.0075,0.0004
1775804436.162,-0.0113,0.0281,0.0308,0.0139,-0.0321,-0.0233,0.0027,-0.0040,0.0075,0.0004
1775804436.212,-0.0023,0.0548,-0.0254,0.0049,-0.0588,0.0329,0.0026,-0.0040,0.0075,0.0002
1775804436.262,0.0191,-0.0420,0.0261,-0.0166,0.0380,-0.0186,0.0025,-0.0040,0.0075,0.0007
1775804436.313,-0.0202,-0.0113,0.0348,0.0228,0.0073,-0.0272,0.0026,-0.0040,0.0076,0.0014
1775804436.363,-0.0371,0.1253,-0.0597,0.0397,-0.1293,0.0673,0.0025,-0.0041,0.0076,0.0011
1775804436.413,0.0321,-0.0286,0.0092,-0.0296,0.0246,-0.0017,0.0025,-0.0041,0.0076,0.0007
1775804436.463,0.0189,-0.0640,0.0434,-0.0164,0.0598,-0.0358,0.0025,-0.0041,0.0076,0.0010
1775804436.513,0.0414,0.0765,-0.0160,-0.0388,-0.0806,0.0237,0.0026,-0.0041,0.0076,0.0003
