457158.800,0.000000,0.000000,-97.150000,-15.146000,-1.899000,0.091000,22.54396982,114.00750967,20.575000,3.000000,1.506000,1.072000,2.604000,50.000000,3.000000,0.000000,1775804342.527400
457158.900,0.000000,0.000000,-97.210000,-15.092000,-1.909000,0.071000,22.54396798,114.00749487,20.591000,3.000000,1.457000,1.052000,2.884000,50.000000,3.000000,0.000000,1775804342.627300
457159.000,0.000000,0.000000,-97.200000,-15.017000,-1.897000,0.069000,22.54396617,114.00748015,20.606000,3.000000,1.322000,0.999000,2.802000,50.000000,3.000000,0.000000,1775804342.732000
457159.100,0.000000,0.000000,-97.150000,-14.943000,-1.873000,0.087000,22.54396444,114.00746549,20.630000,3.000000,1.335000,1.037000,2.827000,50.000000,3.000000,0.000000,1775804342.834300
457159.200,0.000000,0.000000,-97.030000,-14.885000,-1.837000,0.093000,22.54396271,114.00745083,20.652000,3.000000,1.244000,1.048000,2.869000,50.000000,3.000000,0.000000,1775804342.931400
457159.300,0.000000,0.000000,-96.800000,-14.842000,-1.769000,0.100000,22.54396106,114.00743616,20.669000,3.000000,1.177000,1.028000,2.762000,50.000000,3.000000,0.000000,1775804343.030700
457159.400,0.000000,0.000000,-96.960000,-14.842000,-1.813000,0.102000,22.54395939,114.00742167,20.690000,3.000000,1.339000,1.148000,3.004000,50.000000,3.000000,0.000000,1775804343.128600
457159.500,0.000000,0.000000,-96.920000,-14.825000,-1.799000,0.138000,22.54395774,114.00740720,20.707000,3.000000,1.415000,1.150000,3.012000,50.000000,3.000000,0.000000,1775804343.230100
457159.600,0.000000,0.000000,-96.800000,-14.850000,-1.770000,0.118000,22.54395617,114.00739274,20.729000,3.000000,1.363000,1.124000,2.976000,50.000000,3.000000,0.000000,1775804343.327600
457159.700,0.000000,0.000000,-96.760000,-14.862000,-1.762000,0.104000,22.54395455,114.00737812,20.745000,3.000000,1.291000,1.029000,3.089000,50.000000,3.000000,0.000000,1775804343.427200
457159.800,0.000000,0.000000,-96.640000,-14.888000,-1.733000,0.101000,22.54395297,114.00736359,20.759000,3.000000,1.446000,1.155000,3.310000,50.000000,3.000000,0.000000,1775804343.527600
457159.900,0.000000,0.000000,-96.590000,-14.927000,-1.726000,0.107000,22.54395134,114.00734897,20.778000,3.000000,1.440000,1.140000,3.239000,50.000000,3.000000,0.000000,1775804343.627000
457160.000,0.000000,0.000000,-96.670000,-14.966000,-1.751000,0.118000,22.54394969,114.00733433,20.798000,3.000000,1.529000,1.160000,3.338000,50.000000,3.000000,0.000000,1775804343.731300
