1775804359.776, 0.055,-0.004, 0.005,-0.023, 0.767, 0.000,-0.000,-0.00412, 0.009
1775804359.876, 0.055,-0.005, 0.004,-0.010, 0.768, 0.000,-0.000,-0.00506,-0.001
1775804359.976, 0.055,-0.006, 0.001, 0.005, 0.770, 0.000, 0.000,-0.00575, 0.001
1775804360.076, 0.056,-0.012,-0.001, 0.004, 0.771, 0.000, 0.000,-0.01226, 0.001
1775804360.176, 0.056,-0.014, 0.001,-0.001, 0.772, 0.000, 0.000,-0.01417, 0.008
1775804360.276, 0.056,-0.025,-0.001,-0.001, 0.772, 0.000,-0.000,-0.02488, 0.008
1775804360.376, 0.056,-0.024, 0.001,-0.014, 0.771, 0.000,-0.000,-0.02384, 0.004
1775804360.476, 0.056,-0.022, 0.002,-0.019, 0.770, 0.000, 0.000,-0.02159, 0.003
1775804360.576, 0.056,-0.024, 0.000, 0.009, 0.770, 0.000, 0.001,-0.02358, 0.006
1775804360.676, 0.056,-0.024, 0.002, 0.013, 0.771, 0.000, 0.001,-0.02401, 0.008
1775804360.776, 0.057,-0.028, 0.005, 0.009, 0.772, 0.000, 0.001,-0.02761, 0.009
1775804360.876, 0.055,-0.028, 0.003, 0.009, 0.744, 0.000, 0.000,-0.02818, 0.007
1775804360.976, 0.055,-0.024, 0.004,-0.014, 0.744, 0.000,-0.000,-0.02390, 0.004
1775804361.076, 0.055,-0.003,-0.004,-0.013, 0.744, 0.000, 0.000,-0.00336, 0.004
1775804361.176, 0.055,-0.003, 0.003,-0.012, 0.745, 0.000, 0.000,-0.00270, 0.002
1775804361.276, 0.055, 0.009, 0.001,-0.008, 0.745, 0.000, 0.001,0.00878, 0.004
1775804361.376, 0.055, 0.014,-0.001,-0.000, 0.748, 0.000, 0.000,0.01360, 0.003
1775804361.476, 0.056, 0.030, 0.000,-0.003, 0.751, 0.000,-0.000,0.03045, 0.004
1775804361.576, 0.056, 0.041,-0.001,-0.011, 0.757, 0.000, 0.000,0.04070, 0.004
1775804361.676, 0.056, 0.052,-0.001,-0.002, 0.763, 0.000, 0.001,0.05244, 0.001
1775804361.776, 0.056, 0.061,-0.001, 0.002, 0.776, 0.000, 0.001,0.06113, 0.000
1775804361.876, 0.056, 0.053,-0.000, 0.003, 0.784,-0.000, 0.001,0.05305,-0.001
1775804361.976, 0.057, 0.047,-0.002,-0.001, 0.791,-0.000, 0.000,0.04665,-0.002
1775804362.076, 0.057, 0.031, 0.003,-0.004, 0.798, 0.000,-0.000,0.03054, 0.002
1775804362.176, 0.055, 0.018,-0.001,-0.005, 0.774, 0.000,-0.000,0.01818, 0.001
1775804362.276, 0.055, 0.016, 0.001,-0.007, 0.776,-0.000, 0.000,0.01646,-0.000
1775804362.376, 0.055, 0.018, 0.003, 0.006, 0.780, 0.000, 0.000,0.01763, 0.001
1775804362.476, 0.055, 0.017,-0.001,-0.001, 0.784, 0.000, 0.000,0.01719, 0.002
1775804362.576, 0.055, 0.014,-0.004, 0.000, 0.788,-0.000, 0.000,0.01361,-0.001
1775804362.676, 0.055, 0.015,-0.003,-0.000, 0.792, 0.000, 0.000,0.01526, 0.002
1775804362.776, 0.056, 0.015,-0.001,-0.001, 0.795, 0.000, 0.000,0.01541, 0.007
1775804362.876, 0.056, 0.015, 0.001, 0.004, 0.799, 0.000, 0.001,0.01496, 0.004
1775804362.976, 0.056, 0.016, 0.003,-0.002, 0.802, 0.000, 0.000,0.01583, 0.001
1775804363.076, 0.056, 0.015, 0.001, 0.001, 0.806, 0.000, 0.000,0.01477, 0.003
1775804363.176, 0.056, 0.015,-0.001,-0.012, 0.810,-0.000, 0.000,0.01456,-0.002
1775804363.276, 0.056, 0.014,-0.001,-0.003, 0.809, 0.000, 0.000,0.01419, 0.000
1775804363.376, 0.056, 0.015,-0.006,-0.003, 0.813,-0.000, 0.000,0.01470,-0.007
1775804363.476, 0.054, 0.013,-0.005,-0.005, 0.787,-0.000, 0.000,0.01325,-0.018
1775804363.576, 0.055, 0.011,-0.008, 0.004, 0.791,-0.000, 0.000,0.01077,-0.027
1775804363.676, 0.055, 0.013,-0.011, 0.004, 0.794,-0.000, 0.000,0.01317,-0.033
1775804363.776, 0.055, 0.013,-0.009, 0.001, 0.801,-0.000, 0.000,0.01294,-0.035
1775804363.876, 0.055, 0.012,-0.008, 0.004, 0.804,-0.000, 0.000,0.01227,-0.033
1775804363.976, 0.055, 0.012,-0.011,-0.007, 0.807,-0.000, 0.000,0.01212,-0.035
1775804364.076, 0.055, 0.011,-0.011,-0.006, 0.811,-0.000, 0.000,0.01127,-0.038
1775804364.176, 0.056, 0.013,-0.010,-0.006, 0.814,-0.000, 0.000,0.01316,-0.036
1775804364.276, 0.056, 0.014,-0.013, 0.003, 0.820,-0.000, 0.001,0.01362,-0.035
1775804364.376, 0.056, 0.013,-0.008,-0.004, 0.824,-0.000, 0.000,0.01269,-0.028
1775804364.476, 0.056, 0.012,-0.003, 0.004, 0.827,-0.000, 0.000,0.01244,-0.013
